STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09 
USW00014732,"LAGUARDIA AIRPORT, NY US",1/6/17,9.4,,0.04,1.3,1.2,32,35,28,,350,320,15,19.9,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/7/17,13.87,,0.28,7,0,25,28,22,,340,340,23.9,31.1,1,1,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/8/17,18.79,,0,0,7.1,23,27,19,,310,310,31.1,38,,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/9/17,9.62,,0,0,5.1,21,24,17,,300,320,18.1,23.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/10/17,7.38,,0,0,3.1,28,47,23,,180,180,18.1,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/11/17,10.07,,0.52,0,0,47,54,44,,240,220,23.9,34,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/12/17,11.41,,0.05,0,0,55,68,48,,230,230,25.9,35.1,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/13/17,16.11,,0,0,0,54,63,34,,320,330,28,36.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/14/17,7.16,,0.1,0.6,0,32,34,29,,50,50,14.1,16.1,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/15/17,8.95,,0,0,1.2,35,41,33,,310,310,15,17,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/16/17,5.82,,0,0,0,37,44,31,,210,230,14.1,17,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/17/17,7.61,,0.37,0,0,42,43,39,,60,60,18.1,21,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/18/17,10.51,,0.11,0,0,41,45,39,,60,60,21.9,25.9,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/19/17,7.61,,0,0,0,44,50,41,,300,300,17,21,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/20/17,6.71,,0.07,0,0,43,46,41,,60,70,12.1,18.1,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/21/17,6.71,,0,0,0,46,51,41,,270,210,14.1,18.1,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/22/17,10.51,,0.03,0,0,46,50,43,,60,60,30,38.9,1,1,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/23/17,27.96,,0.85,0,0,44,45,38,,60,80,38.9,50.1,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/24/17,18.34,,1,0,0,39,41,38,,40,50,32,42.1,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/25/17,13.65,,0,0,0,42,53,39,,310,300,29.1,36,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/26/17,12.75,,0.02,0,0,50,57,45,,290,300,36,45,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/27/17,17,,0,0,0,44,45,38,,270,280,25.9,40.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/28/17,15.66,,0,0,0,39,40,36,,260,270,23.9,31.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/29/17,11.41,,0,0,0,40,45,37,,260,260,21,28,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/30/17,12.53,,0,0,0,37,38,32,,300,310,23,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",1/31/17,7.61,,0.06,1.2,0,31,35,28,,330,60,15,25.9,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/1/17,14.09,,0,0,0,41,49,34,,270,250,23.9,33.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/2/17,13.42,,0,0,0,42,46,34,,290,290,28,33.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/3/17,13.65,,0,0,0,33,35,28,,320,320,29.1,35.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/4/17,15.21,,0,0,0,29,36,24,,310,310,30,38.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/5/17,11.86,,0,0,0,36,45,33,,270,260,21.9,30,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/6/17,12.3,,0,0,0,43,50,38,,310,310,25.1,34,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/7/17,11.18,,0.23,0,0,40,43,38,,50,50,21.9,27.1,1,1,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/8/17,7.61,,0.02,0,0,47,62,39,,350,330,17,21,1,1,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/9/17,21.47,,0.87,10,2,36,44,19,,310,320,35.1,44.1,1,1,,,,,,1
USW00014732,"LAGUARDIA AIRPORT, NY US",2/10/17,15.21,,0,0,7.9,24,34,19,,290,290,21.9,25.9,,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/11/17,4.92,,0,0,5.9,38,49,31,,280,280,14.1,17,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/12/17,11.41,,0.42,0.3,2,36,40,32,,60,50,23,25.9,1,,,1,,1,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/13/17,26.62,,0.01,0,1.2,38,42,33,,320,290,46.1,61.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/14/17,9.84,,0,0,0,35,42,31,,310,310,19.9,29.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/15/17,10.51,,0,0,0,41,50,36,,300,300,31.1,40,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/16/17,21.92,,0,0,0,36,38,31,,310,290,31.1,40,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/17/17,15.21,,0,0,0,34,44,29,,290,320,23.9,31.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/18/17,9.17,,0,0,0,46,65,36,,210,210,17,23,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/19/17,10.07,,0,0,0,60,66,53,,280,310,21,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/20/17,12.3,,0,0,0,51,55,40,,320,320,21,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/21/17,8.95,,0,0,0,42,47,36,,170,180,13,18.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/22/17,6.71,,0,0,0,48,59,44,,210,210,12.1,18.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/23/17,6.26,,0,0,0,51,65,42,,230,260,16.1,23,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/24/17,10.07,,0,0,0,60,70,49,,180,180,25.1,32,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/25/17,11.86,,0.32,0,0,57,65,47,,290,290,31.1,40.9,1,1,1,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/26/17,17.9,,0,0,0,44,47,39,,310,300,28,35.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/27/17,9.4,,0,0,0,44,54,37,,230,250,19.9,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2/28/17,8.05,,0,0,0,50,58,44,,60,60,15,21.9,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/1/17,9.62,,0.12,0,0,58,71,53,,230,210,23.9,34,1,,1,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/2/17,24.16,,0,0,0,55,66,38,,280,270,40,53.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/3/17,18.34,,0,0,0,37,42,27,,310,320,33.1,44.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/4/17,21.25,,0,0,0,28,32,19,,330,320,33.1,40.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/5/17,12.53,,0,0,0,25,38,17,,330,350,21.9,28,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/6/17,8.28,,0,0,0,34,45,28,,180,190,16.1,19.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/7/17,8.5,,0.1,0,0,47,53,43,,170,170,16.1,21.9,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/8/17,12.97,,0.06,0,0,54,62,49,,250,310,29.1,38,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/9/17,17.22,,0,0,0,58,65,49,,290,280,30,45,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/10/17,17.45,,0.24,2.4,0,42,49,27,,310,300,35.1,44.1,1,1,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/11/17,19.01,,0,0,1.2,26,31,20,,300,280,33.1,40,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/12/17,17.22,,0,0,0,27,32,22,,310,270,25.9,36.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/13/17,9.4,,0,0,0,28,37,23,,320,330,21,27.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/14/17,25.05,,1.03,7.4,5.9,32,34,24,,40,60,38.9,49,1,,1,1,,,1,1
USW00014732,"LAGUARDIA AIRPORT, NY US",3/15/17,19.69,,0,0,7.1,26,30,23,,320,300,32,40.9,,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/16/17,17.45,,0,0,5.9,32,41,27,,300,290,28,35.1,,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/17/17,11.41,,0,0,5.1,39,49,32,,280,270,18.1,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/18/17,13.2,,0.07,0,3.9,38,41,34,,60,60,23.9,30,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/19/17,12.3,,0,0,3.1,40,48,36,,50,50,25.1,31.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/20/17,11.18,,0,0,2,44,54,37,,350,330,19.9,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/21/17,7.61,,0,0,0,51,62,45,,300,300,21,23.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/22/17,22.37,,0,0,0,43,51,26,,310,300,36,45,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/23/17,9.62,,0,0,0,32,45,26,,310,340,18.1,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/24/17,11.18,,0,0,0,44,58,38,,240,240,21,30,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/25/17,8.72,,0,0,0,54,57,44,,40,40,19.9,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/26/17,14.32,,0.12,0,0,42,44,39,,60,60,21,25.1,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/27/17,8.5,,0.2,0,0,42,50,39,,60,60,15,18.1,1,1,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/28/17,10.96,,0.65,0,0,44,45,42,,50,60,21.9,25.9,1,1,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/29/17,12.75,,0,0,0,49,59,44,,340,330,23,30,,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/30/17,8.28,,0,0,0,46,53,41,,40,170,16.1,21.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",3/31/17,16.11,,2.1,0,0,43,46,40,,60,60,33.1,38.9,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/1/17,16.33,,0.01,0,0,42,48,39,,50,50,35.1,42.1,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/2/17,10.96,,0,0,0,51,63,43,,310,310,25.1,33.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/3/17,9.17,,0.03,0,0,56,63,48,,160,170,21,23.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/4/17,11.41,,1.6,0,0,50,54,45,,50,40,25.1,30,1,1,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/5/17,7.83,,0,0,0,52,63,45,,130,130,18.1,21.9,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/6/17,14.54,,0.85,0,0,46,54,43,,50,50,32,38.9,1,1,1,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/7/17,16.78,,0,0,0,50,53,43,,300,300,32,42.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/8/17,17,,0,0,0,47,58,42,,300,310,28,35.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/9/17,9.17,,0,0,0,54,68,46,,170,170,21.9,27.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/10/17,8.95,,0,0,0,61,73,52,,160,170,16.1,19,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/11/17,8.05,,0,0,0,67,78,57,,160,160,18.1,21,,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/12/17,5.37,,0.03,0,0,64,77,54,,310,300,21.9,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/13/17,12.08,,0,0,0,58,66,50,,320,330,21,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/14/17,7.83,,0,0,0,57,66,50,,190,180,16.1,21,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/15/17,9.84,,0,0,0,57,63,52,,160,180,19.9,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/16/17,12.75,,0,0,0,71,88,60,,270,260,30,45,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/17/17,13.87,,0,0,0,71,73,59,,350,350,23,33.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/18/17,11.41,,0,0,0,59,65,49,,160,190,19.9,23.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/19/17,10.96,,0,0,0,50,54,46,,160,190,19.9,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/20/17,8.72,,0.24,0,0,54,66,49,,120,120,18.1,21.9,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/21/17,13.42,,0.27,0,0,52,54,48,,50,50,21,23.9,1,1,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/22/17,6.71,,0.07,0,0,52,56,49,,350,340,18.1,23.9,1,1,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/23/17,8.28,,0,0,0,55,65,48,,170,170,16.1,21,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/24/17,6.93,,0,0,0,53,59,48,,40,60,15,19.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/25/17,21.47,,0.64,0,0,53,57,50,,60,60,32,38.9,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/26/17,9.4,,0.28,0,0,55,62,53,,50,50,25.1,30,1,1,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/27/17,6.93,,0.01,0,0,62,69,56,,150,150,17,21.9,1,1,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/28/17,7.38,,0,0,0,67,85,55,,170,170,19.9,25.1,1,1,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/29/17,11.41,,0.06,0,0,77,88,65,,270,270,31.1,44.1,1,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",4/30/17,11.18,,0,0,0,65,69,53,,140,140,18.1,23.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/1/17,11.41,,0,0,0,56,73,50,,160,190,19.9,25.1,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/2/17,15.43,,0,0,0,71,78,62,,250,270,32,42.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/3/17,15.43,,0,0,0,64,67,55,,320,290,25.9,36.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/4/17,9.84,,0,0,0,58,66,51,,170,170,18.1,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/5/17,12.75,,2.27,0,0,56,64,53,,270,330,25.1,32,1,,1,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/6/17,16.11,,0.06,0,0,62,67,56,,160,160,28,38.9,1,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/7/17,14.32,,0,0,0,56,58,50,,270,260,23.9,30,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/8/17,13.65,,0,0,0,53,62,48,,320,290,23.9,31.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/9/17,10.07,,0,0,0,56,64,49,,50,10,18.1,21,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/10/17,6.71,,0,0,0,57,65,52,,170,70,14.1,23,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/11/17,7.83,,0,0,0,57,64,52,,160,60,13,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/12/17,8.72,,0,0,0,56,64,52,,190,180,18.1,23.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/13/17,15.21,,1.74,0,0,53,55,47,,50,30,29.1,35.1,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/14/17,14.99,,0.01,0,0,55,70,47,,310,310,35.1,45,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/15/17,20.36,,0,0,0,62,70,54,,310,300,32,47,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/16/17,8.5,,0,0,0,69,83,59,,300,310,21,23.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/17/17,9.84,,0,0,0,79,94,66,,220,220,21,27.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/18/17,11.86,,0,0,0,88,97,80,,220,210,23,29.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/19/17,13.2,,0,0,0,88,96,68,,360,350,23.9,31.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/20/17,11.41,,0.01,0,0,67,68,58,,50,50,21.9,27.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/21/17,9.4,,0,0,0,62,71,57,,160,180,21,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/22/17,7.61,,0.64,0,0,60,63,57,,130,100,15,19.9,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/23/17,5.59,,0,0,0,63,70,59,,330,320,14.1,16.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/24/17,9.62,,0.03,0,0,63,69,57,,100,70,19.9,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/25/17,15.21,,0.87,0,0,58,59,56,,50,50,25.1,29.1,1,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/26/17,11.86,,0.12,0,0,63,76,57,,300,260,23.9,36,1,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/27/17,7.61,,0,0,0,67,72,62,,300,300,18.1,21,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/28/17,8.72,,0,0,0,65,71,58,,130,100,16.1,23.9,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/29/17,10.29,,0.16,0,0,59,62,56,,40,50,17,21.9,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/30/17,8.5,,0.03,0,0,58,64,55,,130,100,15,19,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",5/31/17,8.05,,0.05,0,0,63,78,58,,20,20,19.9,23.9,1,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/1/17,8.72,,0,0,0,69,82,60,,260,260,21.9,28,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/2/17,9.62,,0,0,0,71,79,60,,310,310,33.1,38.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/3/17,10.51,,0,0,0,66,74,59,,260,260,23.9,33.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/4/17,6.49,,0.04,0,0,66,71,59,,190,190,15,19,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/5/17,10.51,,0.02,0,0,62,67,58,,60,50,21.9,23.9,1,,1,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/6/17,13.2,,0.03,0,0,58,59,52,,50,50,21,23.9,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/7/17,6.93,,0,0,0,59,70,52,,30,60,14.1,19,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/8/17,6.71,,0,0,0,64,71,57,,130,60,14.1,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/9/17,8.95,,0,0,0,67,83,56,,320,310,23.9,29.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/10/17,9.4,,0,0,0,78,88,67,,220,190,21,27.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/11/17,10.74,,0,0,0,84,94,75,,260,200,21.9,29.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/12/17,9.62,,0,0,0,87,96,76,,260,250,18.1,23.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/13/17,8.72,,0,0,0,90,101,80,,260,310,19.9,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/14/17,8.5,,0.5,0,0,79,83,70,,170,10,16.1,21,,,1,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/15/17,9.84,,0,0,0,71,76,64,,160,170,21,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/16/17,10.96,,0,0,0,66,70,63,,40,50,16.1,25.1,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/17/17,7.16,,1.26,0,0,67,74,64,,190,70,13,17,1,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/18/17,10.51,,0,0,0,75,84,70,,170,180,25.1,32,1,1,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/19/17,12.3,,1.22,0,0,78,87,70,,200,190,25.1,36.9,1,,1,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/20/17,12.3,,0.01,0,0,77,86,70,,270,270,28,33.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/21/17,9.84,,0,0,0,80,87,75,,270,270,23.9,29.1,,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/22/17,8.72,,0,0,0,77,84,68,,190,190,19.9,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/23/17,11.18,,0.02,0,0,81,87,77,,230,230,23.9,30,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/24/17,12.3,,1.12,0,0,80,86,70,,320,310,25.9,32,1,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/25/17,7.83,,0,0,0,78,84,70,,320,280,25.9,33.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/26/17,9.84,,0,0,0,74,81,67,,180,190,21.9,25.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/27/17,9.4,,0.16,0,0,71,79,62,,320,330,21,25.1,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/28/17,11.41,,0,0,0,71,81,64,,260,310,19.9,28,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/29/17,13.65,,0,0,0,76,83,69,,170,210,21.9,29.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",6/30/17,12.97,,0,0,0,80,89,75,,180,190,21,28,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/1/17,9.84,,0.07,0,0,79,85,74,,200,200,21.9,29.1,1,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/2/17,8.72,,0,0,0,80,91,73,,270,320,19.9,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/3/17,7.83,,0.12,0,0,83,90,73,,320,270,25.9,33.1,,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/4/17,4.92,,0,0,0,78,87,70,,340,340,12.1,14.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/5/17,9.62,,0,0,0,77,85,70,,140,50,17,23.9,,,,,,,1,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/6/17,8.05,,0,0,0,74,81,69,,160,170,15,19.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/7/17,8.95,,2.14,0,0,72,82,68,,320,20,19.9,23.9,1,1,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/8/17,9.62,,0,0,0,78,87,71,,270,280,23,30,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/9/17,9.4,,0,0,0,76,85,70,,180,320,18.1,21.9,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/10/17,9.84,,0,0,0,79,88,72,,160,170,23.9,29.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/11/17,8.72,,0,0,0,80,89,75,,220,210,21.9,28,,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/12/17,11.41,,0,0,0,84,91,78,,270,260,23.9,31.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/13/17,10.51,,0,0,0,86,94,73,,330,320,25.9,36,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/14/17,9.4,,0.47,0,0,70,73,65,,100,50,17,23,1,,1,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/15/17,7.83,,0.01,0,0,74,86,67,,320,340,16.1,19.9,1,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/16/17,7.38,,0,0,0,78,86,71,,160,160,16.1,21,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/17/17,8.5,,0,0,0,80,87,75,,190,170,19.9,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/18/17,9.17,,0,0,0,80,88,76,,180,180,19.9,25.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/19/17,7.38,,0,0,0,85,94,78,,310,300,19.9,28,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/20/17,7.16,,0,0,0,87,98,77,,300,280,23.9,29.1,,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",7/21/17,10.29,,0,0,0,84,94,77,,300,270,18.1,21.9,,,,,,,,
